text,cluster,cluster_corrected
"alto cu-
heeit",-1,
Dr.,-1,
Santa-energia,-1,
Menezes,-1,
MIurtosa,-1,
Truetcsindo,-1,
"Quarto-nu
j nio refervia",-1,
CCrlptlsas,-1,
cabo do renque d'alamos,-1,
"a-
santa",-1,
Borguinhio,-1,
IRYMIlIEi,-1,
Alvares,-1,
Rei de Portugal,-1,
ILILISTIE,-1,
A2s,-1,
bom it,-1,
Ir-,-1,
Sito Partidas,-1,
Netos,-1,
d'alliana,-1,
Ilurires,-1,
Cas-,-1,
d'alvaro,-1,
"xplicaehio d
Iniyersu",-1,
Santa Maria de aquelle,-1,
Cunhas,-1,
"F
Villa",-1,
Sim,-1,
"pa-
elvira",-1,
lEm-,-1,
Chor-,-1,
vaes,-1,
Vidcirinha,-1,
Al,-1,
Mundo,-1,
Viemos,-1,
Mente-M6r,-1,
"se-
hor",-1,
pujan,-1,
snras,-1,
fortaleza,-1,
Jogo Gouveia,-1,
MIa-,-1,
comezaina,-1,
mand,-1,
alllicto,-1,
Temerosa,-1,
Pau-,-1,
Oracas,-1,
saiasita nova,-1,
valent6es de Invejas.n,-1,
Im Oliveira,-1,
"ver-
gad0s",-1,
dali0,-1,
"Ca-
cavalleiro",-1,
Affrontado,-1,
Cter,-1,
lrudieao,-1,
caracolando,-1,
soph,-1,
"OU Go-
vCn0",-1,
boa nova de prestes soccorros,-1,
Es-,-1,
sc socego,-1,
aggolrd,-1,
Santa urgencia,-1,
chapeo alto,-1,
"riacho das
lonas",-1,
"S. bRanco...
carlos",-1,
esguio,-1,
Tam-,-1,
Santa-Direita,-1,
Ios-,-1,
Meninos,-1,
Mlaseate,-1,
E2P2DE2,-1,
Ilrayaes,-1,
llanella azul,-1,
Eleiciol Pois,-1,
diran,-1,
Alalou,-1,
A0,-1,
i janella,-1,
esper0,-1,
Festa...,-1,
Sr.,-1,
"IAMIIIES
General Mendes lamires",-1,
Ti16,-1,
Norunhu,-1,
lago n'essa,-1,
scgo,-1,
obruva,-1,
Treixedu,-1,
lomba d cerro,-1,
pucirala,-1,
Mlunforte,-1,
"N'e-
sas semanas de",-1,
"Ca
cavalleiro",-1,
Fino,-1,
Franca,-1,
Yileircinhal,-1,
0O Pereira,-1,
tcm,-1,
Mares,-1,
Areia,-1,
palradora con-,-1,
Universidade,-1,
Engracia,-1,
Goncale,-1,
S. domingos,-1,
Alo-,-1,
"i
Toc",-1,
S. Fulgcncio,-1,
Jose Casco dos Bravaes,-1,
rio i inunarcehia,-1,
opcraria n'ella,-1,
"dan-
tica",-1,
"bai
ara",-1,
Nove-,-1,
immenso cidad0,-1,
RMIlS,-1,
Bispo de Coimbra,-1,
cabo d'ouro la letras d'ouro,-1,
"rua das leccdairas
MIss",-1,
Capilulos,-1,
Chega,-1,
"Baroneza
das Margens",-1,
lherzinha,-1,
MIoeambique,-1,
Agasalho,-1,
"IAIIIH
-Sio Reis",-1,
Oficina,-1,
Nlirauie,-1,
n'ult,-1,
Santa-repetiu,-1,
Grande Ainda,-1,
Santa Inteira,-1,
"rua das
Teeedeiras",-1,
"Nodoa,-a Torre",-1,
entlilnenlt0,-1,
espanto0,-1,
Alferes,-1,
Goncalio,-1,
Igual,-1,
Sul,-1,
v-,-1,
Hussia,-1,
"copo0-
su",-1,
Fortes,-1,
Iulito,-1,
Rios,-1,
Lisboa-para,-1,
Iolle,-1,
cnsageira,-1,
Arte,-1,
Nuronha,-1,
Historia de Franca,-1,
"tE-
des",-1,
l)usado le Galilea,-1,
collo da mae,-1,
Castello de Santa Direita,-1,
abeirou da Arcada,-1,
Capella,-1,
Vo-,-1,
I10,-1,
Governador Civil oLiveira,-1,
Ioio,-1,
C0rtes,-1,
Craue-,-1,
F6ra,-1,
l. Garcia,-1,
Honra,-1,
Guerra-,-1,
ore do jardim,-1,
"Administralon
resutiu",-1,
ILourengeo-em,-1,
t elo,-1,
Severim,-1,
"ra-
pina",-1,
Valrerde,-1,
China,-1,
Montes,-1,
ta esta-,-1,
"lages do
pateo",-1,
lio Gouveia,-1,
S. Fulgeneio,-1,
Incerto,-1,
Arcos,-1,
metteu,-1,
vincia,-1,
Ainistrador,-1,
tlivoirn,-1,
Inef,-1,
Ir I-,-1,
"Santa Ela-
fia",-1,
crge n,-1,
Alferes-MI6r,-1,
chisti,-1,
Mo du ndre,-1,
-Aquelle Ande,-1,
1ti-frade,-1,
Fita,-1,
InrUnCuS,-1,
Aleagova,-1,
len,-1,
"Paio Ramires
Pe",-1,
ILLLTIE CASA,-1,
"sa-
cudindo",-1,
"ILus
tGracinha",-1,
pasmava,-1,
Iicgcne-,-1,
rua das Velhas,-1,
Coraon,-1,
lorcia,-1,
iroar,-1,
I1.1 TI,-1,
Galilea,-1,
i barreira,-1,
apenas0,-1,
Elim,-1,
"Calcanhar de
Yill-Clara",-1,
Largo,0,
lArgo,0,
LArgo,0,
Manches Lucena,1,
Manches lUcena,1,
Sanches LUcena,1,
padre,2,
Padre,2,
Novellas,3,
Novella,3,
Novellal,3,
Direita-,4,
Direita,4,
Aguiar,5,
aguiar,5,
Prata,6,
pRata,6,
vi-,7,
Vi-,7,
C0,8,
c00,8,
Yideirinha,9,
Videirinh,9,
Wideirinha,9,
"I
Yideirinha",9,
Videirinha,9,
Ci,10,
ci,10,
Piedade,11,
piedade,11,
IYMIIIES,12,
IYMIIIE,12,
Oliveira-,13,
oliveira,13,
Oliveira,13,
"en
Oliveira",13,
Oliveira-no,13,
india,14,
India,14,
Goncalol,15,
Goncalo,15,
PEreira,16,
pereira,16,
Pereira,16,
I'pereira,16,
ES,17,
es,17,
Aministrador,18,
lministrador,18,
Ma,19,
ma,19,
cLub,20,
club,20,
O Cavalleiro,21,
cavalleiro,21,
Cavalleiro-,21,
v cavalleiro,21,
Cavalleiro,21,
Cavalleiro-quo,21,
Cavalleiros,21,
U Cavalleiro,21,
lisboa,22,
l.lisboa,22,
"t
lIsboa",22,
Lisboa,22,
LIsboa,22,
lIsboa,22,
inclina0,23,
Inclina,23,
TIt6,24,
Tit6,24,
Tit6-,24,
por-,25,
Por-,25,
Estado,26,
estado,26,
quasi,27,
qUasi,27,
Quasi,27,
Ministros,28,
Ministro,28,
Gracinha,29,
Gracinhae,29,
Torre-,30,
T(torre,30,
Torre,30,
TOrre,30,
beja,31,
Beja,31,
DEpois,32,
dEpois,32,
Noronhas,33,
Noronhal,33,
Noronha,33,
Goncalinho,34,
Goncalinhol,34,
MIas,35,
Mias,35,
FIRMe,36,
firme0,36,
Castello de sAnta,37,
castello de Santa,37,
n'aquelle,38,
N'aquelle,38,
Pre,39,
pre,39,
Fidalgo,40,
fIdalgo-,40,
Fidalgo meu Fidalgo,40,
rio das Margens,41,
Brio das Margens,41,
Diario das Margens,41,
SC,42,
Sc,42,
sc,42,
I19,43,
I13,43,
ahi,44,
AhI,44,
Ahi,44,
ILLuSTRE,45,
ILLUSTrE,45,
ILLUSTRE,45,
ILLUStRE,45,
eMfim,46,
Emfim,46,
lu Vileirinha,47,
Vileirinha,47,
te,48,
Te,48,
Convento de Santa,49,
convento de Santa,49,
Villa-Clara,50,
VilLa-Clara,50,
Tica,51,
TiCA,51,
hE,52,
HE,52,
Ili,53,
ILI,53,
Sobretudo,54,
sobretudo0,54,
bAixo,55,
Baixo,55,
As-,56,
as-,56,
A-,57,
a-,57,
Santa maria de Craquede:-aS6,58,
santa Maria de Craquede,58,
Santa Maria de Craquedel,58,
Santa Maria de Craquede,58,
Quc,59,
quc,59,
MOsteiro,60,
Mosteiro,60,
ILLlTIE,61,
ILLLTIE,61,
Bispo,62,
bIspo,62,
Europa,63,
eUropa,63,
III,64,
Iii,64,
iiI,64,
porto,65,
Porto,65,
pOrto,65,
d'Marvila,66,
Marvila,66,
ii,67,
Ii,67,
io,68,
Io,68,
vosste,69,
Vosste,69,
Hotel Central,70,
hotel Central,70,
necessitoa,71,
Necessito,71,
Face,72,
face,72,
poRtugal,73,
Portugal-,73,
portugal,73,
Portugal-ate,73,
Portugal,73,
pOrtugal,73,
Minha,74,
1Minha,74,
aquella,75,
Aquella,75,
Aquellas,75,
brandura,76,
branduras,76,
General,77,
General-,77,
claustro0,78,
claustro,78,
Claustro,78,
IR,79,
Ir,79,
lama6,80,
Lama,80,
voss,81,
voss2,81,
Familiar,82,
familia,82,
Administra,83,
Administradr,83,
Santa MAria,84,
Santa maria,84,
n0,85,
N0,85,
Ramires,86,
Ramiresl,86,
Ramires-,86,
Gonal,87,
Gonal0,87,
santo,88,
Santo,88,
r. doutor,89,
r. dOutor,89,
t[Ue,90,
ue,90,
Santa Direita,91,
santa Direita,91,
dc sAnta Direita,91,
com-,92,
Com-,92,
coimbra,93,
Coimbra,93,
Terreiro da LOuca,94,
Terreiro da Lou,94,
IAMOS,95,
Iamos,95,
Estive,96,
ESTIVE,96,
ESTiVE,96,
Andresinho,97,
Andresinhol,97,
Aquelle,98,
aquelle,98,
naquelle,98,
cont,99,
Cont,99,
tamhen,100,
Tamhe,100,
fra,101,
Fra,101,
Castellos,102,
Castello,102,
DOutor,103,
dOutor,103,
Doutor,103,
doutor,103,
jornaes,104,
Jornaes,104,
gOn-,105,
Gon-,105,
Valverde-,106,
Valverde,106,
raz Victoria,107,
bBraz Victoria,107,
porque2,108,
Porque,108,
"Videirinha
s6",109,
"Videirinha
s6 poz",109,
telegrammas,110,
telegramma,110,
Melodia,111,
Melodias,111,
Fidalgo da Torre,112,
Fidalgo da Torr,112,
Incr,113,
Incr-,113,
sAnta maria de Duraque,114,
Santa Maria de Duraque,114,
Crime,115,
"CRIME
35",115,
quela,116,
Quela,116,
Condessa de Chelas,117,
COndessa de Chelas,117,
I0,118,
I02,118,
ER,119,
Er,119,
I61,120,
I6,120,
saber1,121,
Saber,121,
Ouvia,122,
ouvia7,122,
atrazo,123,
Atraz,123,
c-,124,
C-,124,
italia,125,
Italia,125,
d'Historia,126,
Historia,126,
ANNOS,127,
Annos,127,
annos0,127,
terra,128,
Terra,128,
Circulo,129,
Circulos,129,
Goucalo,130,
Goucaloe,130,
Nntao,131,
kntao,131,
Fntao,131,
ado,132,
Ado,132,
Hespanha,133,
espanha,133,
Espanha,133,
Manoel,134,
MAnoel,134,
apparecia,135,
appareci,135,
Pas-,136,
pas-,136,
"Governador
Civil",137,
"Governador
Civil-e",137,
Caramba,138,
carambal,138,
nio,139,
Nio,139,
Santo deus7,140,
Santo Deus,140,
lyra,141,
LYra,141,
Merc,142,
merc,142,
Camisola,143,
Camisola-a,143,
Alc,144,
AlC,144,
lagrimas,145,
Lagrimas,145,
Il,146,
IL,146,
Santa energia,147,
Santa Energia,147,
TiO,148,
Tio,148,
"santa
Direita",149,
"Santa
Direita",149,
Canta-Pedra,150,
Canta-pedra,150,
Hotel MOndego,151,
Hotel Mondego,151,
manh4,152,
Manh,152,
Imoral,153,
Moral,153,
Bastardo,154,
lBastardo,154,
em portugal,155,
em Portugal,155,
Terreiro l LUcta,156,
Terreiro l LUcta l,156,
Us,157,
us,157,
Cascol,158,
Casco,158,
santos,159,
Santos,159,
Maior-,160,
Maior,160,
Santa,161,
c-Santa,161,
Re-,162,
re-,162,
Suor,163,
suor,163,
Casimiras,164,
Casimira,164,
O Sud-express,165,
Sud-express,165,
Governo Ci,166,
Governo Ci-,166,
LHe,167,
Lhe,167,
Sahira,168,
sahir,168,
Ai,169,
AI,169,
Final,170,
Final-,170,
nio appareceu,171,
rio appareceu,171,
