cluster,elem_0,elem_1,elem_2,elem_3,elem_4,elem_5,elem_6,elem_7,elem_8,elem_9,elem_10,elem_11,elem_12,elem_13,elem_14,elem_15,elem_16,elem_17,elem_18,elem_19,elem_20,elem_21
539.0,"te-
nho direito",Ieito,ieito plemes,efieito,"veneer estee pe-
mneitos de",perfeito modelo d'ess bella mohilia ultin,Eitou,Eito,hbito,im documeito,,,,,,,,,,,,
540.0,ahsinthio,Ith,acrolithio,,,,,,,,,,,,,,,,,,,
541.0,"c yg,,g2","yg,,g2",,,,,,,,,,,,,,,,,,,,
542.0,Colla,lla,coma olla,olla,dolla,M.LLA,,,,,,,,,,,,,,,,
543.0,nentos,Entuo,"pro-
xio cnsamento",senlimento,naturl mentor,Entou,"formul dos
tres grandes sentimentos","ul
tcontentanento",Ento,augentot,raga ento,momentoes,,,,,,,,,,
544.0,Agua-hent,ue uao,uao,saguao,,,,,,,,,,,,,,,,,,
545.0,histaria,Basta,Cnlos oi hastant,hastaria,,,,,,,,,,,,,,,,,,
546.0,rasuss,Rasgue-a,Yra,lettras,Phrase,Yras,,,,,,,,,,,,,,,,
547.0,suMbjugado,subtil7,subjugtm,,,,,,,,,,,,,,,,,,,
548.0,Manael Qunti-,Mnael,Manael,,,,,,,,,,,,,,,,,,,
549.0,attoen0es,"curatter de
cada n",atten0es,atteneao,attencao,,,,,,,,,,,,,,,,,
550.0,Ersm,"ce
cers",sos,Yersos,,,,,,,,,,,,,,,,,,
551.0,sveda,adetus,tusve,,,,,,,,,,,,,,,,,,,
552.0,Catlos,Cnlos,Culos,"Cr-
los",Tolos,,,,,,,,,,,,,,,,,
553.0,"g sepaera
ind",aindn,ndn,Aindu,ainde,,,,,,,,,,,,,,,,,
554.0,generosamenle,generol,genertl,,,,,,,,,,,,,,,,,,,
555.0,Bxchange,similhanga,"similhanga
 aruha",,,,,,,,,,,,,,,,,,,
556.0,deixout conlinuar,mutua desconlianca,conlianga,lianga,aConliaste,conliava,,,,,,,,,,,,,,,,
557.0,eeoneeu in,Pantleon,Jeon,,,,,,,,,,,,,,,,,,,
558.0,Jenuy nio pde leixar,Jenuy,moenul,,,,,,,,,,,,,,,,,,,
559.0,Qiontino,la kontine,Quontino,Quontine,Quontin,,,,,,,,,,,,,,,,,
560.0,"lss eeee
igi",Deieeeee,hcdeeer,gelyeeee,a:::::::E.EEE,eeee,nereee,aseveeee,,,,,,,,,,,,,,
561.0,Btalha,Talhados,,,,,,,,,,,,,,,,,,,,
562.0,tontar,Ociositadel,Yontade,,,,,,,,,,,,,,,,,,,
563.0,deiv,"oeisa ro
i:e2",Deisa,Deisa-me,,,,,,,,,,,,,,,,,,
564.0,Sorr do Pilar,sorrisos,sorri,sorrirat,,,,,,,,,,,,,,,,,,
565.0,Pois,poicn6,Ilopois,Apoianl,Poi,Expoirou,,,,,,,,,,,,,,,,
566.0,perig,perlil,peri,sompre n listoria d peri ds,,,,,,,,,,,,,,,,,,
567.0,sohel,Ohe,,,,,,,,,,,,,,,,,,,,
568.0,calega.- Fortunalo,Jse Fortunalo,Jose Fortunalo,Jose Fortunaet,"Jose Fon-
tunato",,,,,,,,,,,,,,,,,
569.0,Saia,Passos,Pasda,Passarami,Passaia,,,,,,,,,,,,,,,,,
570.0,"ji ti-
nh",PazCTI-IIl0,ti-,"ti-
rou",,,,,,,,,,,,,,,,,,
571.0,Singular,lingut,mar cingi,Cinza,Cingue,,,,,,,,,,,,,,,,,
572.0,saltol,salis,Maltez,Saltla,,,,,,,,,,,,,,,,,,
573.0,accusou,seuhe,souleds,Souhe,,,,,,,,,,,,,,,,,,
574.0,Procedia-se,AdIira-sel,C0R0A-SE,,,,,,,,,,,,,,,,,,,
575.0,Capulletos,ulles,Fulle,oceulls,,,,,,,,,,,,,,,,,,
576.0,Imos,Mos-,Sihamos,viha,Vamos,,,,,,,,,,,,,,,,,
577.0,Irgens,solvagens,vag,,,,,,,,,,,,,,,,,,,
578.0,Saturno,Giovrno,Forno,norno,,,,,,,,,,,,,,,,,,
579.0,posso fallar,fallaya,Falla-me,fallaam,,,,,,,,,,,,,,,,,,
580.0,lugao,licenga,doenga,ovenga,cangao,engao,Enganas-te,,,,,,,,,,,,,,,
581.0,erdao,Guarda-a,Crda,,,,,,,,,,,,,,,,,,,
582.0,sor grande,supremo gran,supr,,,,,,,,,,,,,,,,,,,
583.0,Cle,Cleer,,,,,,,,,,,,,,,,,,,,
584.0,Imaos,hraos,mao,maos da irma,maos,,,,,,,,,,,,,,,,,
585.0,"lio con-
ductor",mon-,conus,Jon-,cono,con-,conear,,,,,,,,,,,,,,,
586.0,lang4I,crcanga,Franga,lembranga,esperangas,tranga,ranga,alcanga,,,,,,,,,,,,,,
587.0,Gran-lretanh,hretanha,retcco,Gran-IBrstanha,Gran-hretanha,,,,,,,,,,,,,,,,,
588.0,Ceclia,Cecli,Clis,,,,,,,,,,,,,,,,,,,
589.0,nistcncis,isunci,ancir,visla,roancisla,,,,,,,,,,,,,,,,,
590.0,Eaeju,cereaes,ereaes,,,,,,,,,,,,,,,,,,,
591.0,suavisar,Irrorisado,Tamisa,Isaae,Isa,Civilisa-te,,,,,,,,,,,,,,,,
592.0,luraei,oura,talvei,praocuraya,Iurandg-se,alvura,lilura,leuras,,,,,,,,,,,,,,
593.0,ete hranco.-,Etes,etea,etec,berum sete,eetee,ete,iete,,,,,,,,,,,,,,
594.0,nermitte,permitte,,,,,,,,,,,,,,,,,,,,
595.0,joven padre,Pdra,Padre-nosso,Ocenpada,Padrao,,,,,,,,,,,,,,,,,
596.0,transformacn,transformaa,,,,,,,,,,,,,,,,,,,,
597.0,rydon,cdu,Perdia,perd0e-me,Perdoe-le,Perdaio,kicurdo,perdon,excitacao anterior.- Perdo,,,,,,,,,,,,,
598.0,lio da consersa anterior,Illar,rio da Villa,rio dn Vill,,,,,,,,,,,,,,,,,,
599.0,Servida,pequeno servieo,observac6es,Servi,servieo d,,,,,,,,,,,,,,,,,
600.0,lica d'esta bureaucracia,"qte
pensss d'esta medida",integra d'este,d'est,es d'este,razo d'esta ordem,,,,,,,,,,,,,,,,
601.0,Iechou,Chegon,chele,eche,,,,,,,,,,,,,,,,,,
602.0,dignidde,"gy ig-
exstremidde da ru",cidde,,,,,,,,,,,,,,,,,,,
603.0,leilor,espreilei,Respeile,leile,,,,,,,,,,,,,,,,,,
604.0,s6 d'elles,casa d'elle,nenhmm d'elles,nio l'elle,submersaio d'elles,l'elle,d'elle,n'elle,,,,,,,,,,,,,,
605.0,Pord6a-me,Cista-me,Acredite-me,Acredita-me,Acrelita,,,,,,,,,,,,,,,,,
606.0,jardim de S. Lazaro,portao do jardim,0 jadim,rua do jardim,,,,,,,,,,,,,,,,,,
607.0,cataelis,Elisiaheth,Mahel,Iahelis,,,,,,,,,,,,,,,,,,
608.0,"elleclivol
Zm Jcnny",icnny,Ivcnny,"Jcnny,-",Jcnny,,,,,,,,,,,,,,,,,
609.0,Ns Europa,Euroa,Iuturo,Europa,,,,,,,,,,,,,,,,,,
610.0,navo,Bravol,Bravo,,,,,,,,,,,,,,,,,,,
611.0,alrouxar,"se-
gurou","occpaRo
barhara","jnr...
Parou",Paron,Paroce,parochia,Paroece,Parou,,,,,,,,,,,,,
612.0,nellas,janell,"pa
dns",buixo da jnella,horas7 Ella,nella-quem,nella,i janella,,,,,,,,,,,,,,
613.0,Vejaml,Yeja,Vejam,Yejam,,,,,,,,,,,,,,,,,,
614.0,iun ausenei,enei,"nei
V0z",neI,,,,,,,,,,,,,,,,,,
615.0,cpie,neie do popsi,pie d,,,,,,,,,,,,,,,,,,,
616.0,raziia,razo,atrazado,Razao,,,,,,,,,,,,,,,,,,
617.0,a2 yez,lyez,,,,,,,,,,,,,,,,,,,,
618.0,hoem,Recolho-e,Olhom,Olhoe,,,,,,,,,,,,,,,,,,
619.0,Dahi,ahi,Ahi,AhI,,,,,,,,,,,,,,,,,,
620.0,terino,teri,teu cracter,niysterio,Teri,,,,,,,,,,,,,,,,,
621.0,City,Writo,pcito,,,,,,,,,,,,,,,,,,,
622.0,utri,Outra,outrcm,,,,,,,,,,,,,,,,,,,
623.0,reniio  v,nio renove essn insinuaiio,Iional,irntiio,irmiio,iiaiio,irmniio,iio aeee,Viior,Iio,Iiomemn,relatiio,,,,,,,,,,
624.0,IALZA,Iereial,dialoo,Ial,Ialul,,,,,,,,,,,,,,,,,
625.0,Bra-,tens bras,Coimbra,Bra,,,,,,,,,,,,,,,,,,
626.0,Inconvenientes,Versam,convelhos,conversaa,,,,,,,,,,,,,,,,,,
627.0,licis,pratlici,Ioo,"si-
licioo",,,,,,,,,,,,,,,,,,
628.0,Bixou,baixol,orphai,Freixo,haixo,,,,,,,,,,,,,,,,,
629.0,P6de,,,,,,,,,,,,,,,,,,,,,
630.0,yeio,Creio,peior,Leio-o,eio,seiot,,,,,,,,,,,,,,,,
631.0,asnr,Snr,snr,,,,,,,,,,,,,,,,,,,
632.0,nara,necessiddte,impressi5es,impressionara,ionare,,,,,,,,,,,,,,,,,
633.0,G.Gnii,eIgg.g,G.Gce,,,,,,,,,,,,,,,,,,,
634.0,Telo,elc,telc,,,,,,,,,,,,,,,,,,,
635.0,compnlicuges do lisei,im do mundo,s6 do rapaz.-bDe,pasa melade do anio,cmpinh doporui,Serra do Piir,iilh do patro l do meu an,,,,,,,,,,,,,,,
636.0,Sehasopol,feeha,,,,,,,,,,,,,,,,,,,,
637.0,"Ilitlgtuem qlle eC0
r0nselho",Ilitlgtuem,,,,,,,,,,,,,,,,,,,,
638.0,Entio di ca,"Forte tol
- E elle entio",violentia,mentisseIn0s,surd0s gentids,sentimen,ontio,Entio,,,,,,,,,,,,,,
639.0,criadu,criad0s,cread0s,,,,,,,,,,,,,,,,,,,
640.0,S. Joaiol,Iolgo,Iolass,Iola,,,,,,,,,,,,,,,,,,
641.0,Irapalhonal...,Gonalo,Irapalhonal,,,,,,,,,,,,,,,,,,,
642.0,Porqnute,Porque,Porquo,Porqe,Porqut,porqu1e,,,,,,,,,,,,,,,,
643.0,Cdid,uis vees coyidee,Yerdi,Iyo,verdsle,o.  verdide,,,,,,,,,,,,,,,,
644.0,Quemlhe,Expliquem-as,uem,queme,,,,,,,,,,,,,,,,,,
645.0,Reggar,uliuea de tque,Reggar's Upera de Gray,,,,,,,,,,,,,,,,,,,
646.0,circulr,ain circi,"emn ci tl-
lizi",,,,,,,,,,,,,,,,,,,
647.0,ess a prin,principalmenle brazileiro,Princi,Principiauva,"sg
cincin",corredor principion,principie,prin,Principie,,,,,,,,,,,,,
648.0,desapar,nerdes,designmn,desafloro,despenseir8,N5o me desarranie,sngrades,Pdes,Entndesl,hes desensia s ee,Des,desigal,,,,,,,,,,
649.0,emprehendel-os,tont reprehensiyo,comprehendia,eomprehenden,,,,,,,,,,,,,,,,,,
650.0,Iroixa,Irol,primciro,Iro,Iromelto,,,,,,,,,,,,,,,,,
651.0,leiada con,ijornal d,linal de contas,"n'csts cousas de corge
damos i opiniio alheial Ands","Ial de me-
lhor voreabulo","theatr gst
elle contos de reis",Iinal de conts,ome de cortos sentimcntos,,,,,,,,,,,,,,
652.0,othares conrencionaes,Mih,hAs tres da tarde,mihares ds,,,,,,,,,,,,,,,,,,
653.0,Aniona,"0I
nio","ConIse
inio",Nio dig ue,Nio,nio sei dislan,nio fain,"niolsia en
in",nio,,,,,,,,,,,,,
654.0,Cesl,osva ngdo,Esla,Eslis,geslo,Eslsva,,,,,,,,,,,,,,,,
655.0,pena leslejar,nio protegesle,alohad celesle,N'esle,lesla,lEsle,,,,,,,,,,,,,,,,
656.0,Inorte,dmino,inor,Marino Faliero,"vi-
zino",orino,Mainoel Qneniino,cla lomino,Ino,,,,,,,,,,,,,
657.0,Percebheu,se-Percehe,"Whi
iestne receheria",Cerco,Percehe,,,,,,,,,,,,,,,,,
